全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等（方書）,緯度,経度,高度の種別,高度の値,電話番号,内線番号,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
401005,000000000138,福岡県北九州市,蜷田地域交流センター,ニナタチイキコウリュウセンター,,,1305,,,401072,0125002,福岡県北九州市小倉南区横代東町二丁目1-1,福岡県,北九州市,小倉南区横代東町二丁目,1-1,,33.8371,130.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000137,福岡県北九州市,徳力地域交流センター,トクリキチイキコウリュウセンター,,,1305,,,401072,0085006,福岡県北九州市小倉南区徳力六丁目3-1,福岡県,北九州市,小倉南区徳力六丁目,3-1,,33.8273,130.8635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000136,福岡県北九州市,北方地域交流センター,キタガタチイキコウリュウセンター,,,1305,,,401072,0049003,福岡県北九州市小倉南区北方三丁目1-31,福岡県,北九州市,小倉南区北方三丁目,1-31,,33.849162,130.877187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000135,福岡県北九州市,山田地域交流センター,ヤマダチイキコウリュウセンター,,,1305,,,401064,0053005,福岡県北九州市小倉北区篠崎五丁目9-1,福岡県,北九州市,小倉北区篠崎五丁目,9-1,,33.862,130.8573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000134,福岡県北九州市,貴船地域交流センター,キフネチイキコウリュウセンター,,,1305,,,401064,0092001,福岡県北九州市小倉北区東篠崎一丁目8-20,福岡県,北九州市,小倉北区東篠崎一丁目,8-20,,33.8665,130.8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000133,福岡県北九州市,下富野地域交流センター,シモトミノチイキコウリュウセンター,,,1305,,,401064,0055005,福岡県北九州市小倉北区下富野五丁目17-17,福岡県,北九州市,小倉北区下富野五丁目,17-17,,33.8786,130.8981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000132,福岡県北九州市,新門司地域交流センター,シンモジチイキコウリュウセンター,,,1305,,,401013,0033002,福岡県北九州市門司区吉志新町二丁目1-1,福岡県,北九州市,門司区吉志新町二丁目,1-1,,33.8702,130.9714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000001539,福岡県北九州市,曽根臨海運動場,ソネリンカイウンドウジョウ,,,1106,,,401072,0019000,福岡県北九州市小倉南区大字曽根2-1,福岡県,北九州市,小倉南区大字曽根,2-1,,33.83048178,130.9566366,,,,,,,,,,,,8000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000001524,福岡県北九州市,北九州市マイナンバーカードサテライトコーナー,キタキュウシュウシマイナンバーカードサテライトコーナー,,,1399,,,401064,0103001,福岡県北九州市小倉北区室町一丁目1-1,福岡県,北九州市,小倉北区室町一丁目,1-1,,33.88585468,130.8763145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000001505,福岡県北九州市,ひびきの市民センター,ヒビキノシミンセンター,,,1305,,,401030,0073000,福岡県北九州市若松区ひびきの北8-28,福岡県,北九州市,若松区ひびきの北,8-28,,33.89308185,130.7107573,,,,,,,,,,,,8080138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000129,福岡県北九州市,牧山東市民センター,マキヤマヒガシシミンセンター,,,1305,,,401056,0021000,福岡県北九州市戸畑区新川町3-25,福岡県,北九州市,戸畑区新川町,3-25,,33.8914,130.8216,,,,,,,,,,,,8040065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000128,福岡県北九州市,牧山市民センター,マキヤマシミンセンター,,,1305,,,401056,0040004,福岡県北九州市戸畑区牧山四丁目1-22,福岡県,北九州市,戸畑区牧山四丁目,1-22,,33.8911,130.8134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000127,福岡県北九州市,東戸畑市民センター,ヒガシトバタシミンセンター,,,1305,,,401056,0024003,福岡県北九州市戸畑区千防三丁目1-12,福岡県,北九州市,戸畑区千防三丁目,1-12,,33.8988,130.8306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000126,福岡県北九州市,西戸畑市民センター,ニシトバタシミンセンター,,,1305,,,401056,0044000,福岡県北九州市戸畑区南鳥旗町3-17,福岡県,北九州市,戸畑区南鳥旗町,3-17,,33.8998,130.8214,,,,,,,,,,,,8040074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000125,福岡県北九州市,中原市民センター,ナカバルシミンセンター,,,1305,,,401056,0031003,福岡県北九州市戸畑区中原西三丁目2-1,福岡県,北九州市,戸畑区中原西三丁目,2-1,,33.895,130.8422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000124,福岡県北九州市,天籟寺市民センター,テンライジシミンセンター,,,1305,,,401056,0047002,福岡県北九州市戸畑区夜宮二丁目4-15,福岡県,北九州市,戸畑区夜宮二丁目,4-15,,33.8859,130.8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000123,福岡県北九州市,沢見市民センター,サワミシミンセンター,,,1305,,,401056,0011002,福岡県北九州市戸畑区小芝二丁目1-4,福岡県,北九州市,戸畑区小芝二丁目,1-4,,33.8951,130.8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000122,福岡県北九州市,鞘ケ谷市民センター,サヤガタニシミンセンター,,,1305,,,401056,0035000,福岡県北九州市戸畑区西鞘ケ谷町3-17,福岡県,北九州市,戸畑区西鞘ケ谷町,3-17,,33.878,130.8328,,,,,,,,,,,,8040024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000121,福岡県北九州市,三六市民センター,サンロクシミンセンター,,,1305,,,401056,0011003,福岡県北九州市戸畑区小芝三丁目12-2,福岡県,北九州市,戸畑区小芝三丁目,12-2,,33.8997,130.8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000120,福岡県北九州市,大谷市民センター,オオタニシミンセンター,,,1305,,,401056,0037002,福岡県北九州市戸畑区東大谷二丁目2-44,福岡県,北九州市,戸畑区東大谷二丁目,2-44,,33.8793,130.8273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000119,福岡県北九州市,一枝市民センター,イチエダシミンセンター,,,1305,,,401056,0003001,福岡県北九州市戸畑区一枝一丁目8-1,福岡県,北九州市,戸畑区一枝一丁目,8-1,,33.8869,130.8393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000118,福岡県北九州市,浅生市民センター,アソウシミンセンター,,,1305,,,401056,0002002,福岡県北九州市戸畑区浅生二丁目7-13,福岡県,北九州市,戸畑区浅生二丁目,7-13,,33.8948,130.8245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000002028,福岡県北九州市,香月市民センター香月西部市民サブセンター,カツキシミンセンターカツキセイブシミンサブセンター,,,1305,,,401099,0096003,福岡県北九州市八幡西区高江三丁目6-20,福岡県,北九州市,八幡西区高江三丁目,6-20,,33.80278142,130.7153421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000117,福岡県北九州市,八児市民センター,ヤチゴシミンセンター,,,1305,,,401099,0157001,福岡県北九州市八幡西区町上津役東一丁目1-17,福岡県,北九州市,八幡西区町上津役東一丁目,1-17,,33.8234,130.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000116,福岡県北九州市,光貞市民センター,ミツサダシミンセンター,,,1305,,,401099,0004002,福岡県北九州市八幡西区浅川学園台二丁目2-23,福岡県,北九州市,八幡西区浅川学園台二丁目,2-23,,33.8819,130.7073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000115,福岡県北九州市,本城市民センター,ホンジョウシミンセンター,,,1305,,,401099,0153001,福岡県北九州市八幡西区本城一丁目1-15,福岡県,北九州市,八幡西区本城一丁目,1-15,,33.8799,130.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000114,福岡県北九州市,星ヶ丘市民センター,ホシガオカシミンセンター,,,1305,,,401099,0030000,福岡県北九州市八幡西区大字笹田920-8,福岡県,北九州市,八幡西区大字笹田,920-8,,33.7774,130.7489,,,,,,,,,,,,8071265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000113,福岡県北九州市,引野市民センター,ヒキノシミンセンター,,,1305,,,401099,0148000,福岡県北九州市八幡西区別所町9-1,福岡県,北九州市,八幡西区別所町,9-1,,33.8472,130.7559,,,,,,,,,,,,8060068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000112,福岡県北九州市,八枝市民センター,ヤツエシミンセンター,,,1305,,,401099,0173003,福岡県北九州市八幡西区八枝三丁目8-1,福岡県,北九州市,八幡西区八枝三丁目,8-1,,33.8443,130.7274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000111,福岡県北九州市,則松市民センター,ノリマツシミンセンター,,,1305,,,401099,0124002,福岡県北九州市八幡西区則松二丁目9-1,福岡県,北九州市,八幡西区則松二丁目,9-1,,33.8577,130.7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000110,福岡県北九州市,鳴水市民センター,ナルミズシミンセンター,,,1305,,,401099,0137002,福岡県北九州市八幡西区東鳴水二丁目4-16,福岡県,北九州市,八幡西区東鳴水二丁目,4-16,,33.8581,130.7683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000109,福岡県北九州市,中尾市民センター,ナカオシミンセンター,,,1305,,,401099,0082004,福岡県北九州市八幡西区三ケ森四丁目6-1,福岡県,北九州市,八幡西区三ケ森四丁目,6-1,,33.8348,130.7391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000108,福岡県北九州市,塔野市民センター,トウノシミンセンター,,,1305,,,401099,0110001,福岡県北九州市八幡西区塔野一丁目3-2,福岡県,北九州市,八幡西区塔野一丁目,3-2,,33.8253,130.7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000107,福岡県北九州市,筒井市民センター,ツツイシミンセンター,,,1305,,,401099,0174000,福岡県北九州市八幡西区山寺町6-30,福岡県,北九州市,八幡西区山寺町,6-30,,33.862,130.7589,,,,,,,,,,,,8060030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000106,福岡県北九州市,千代市民センター,チヨシミンセンター,,,1305,,,401099,0103002,福岡県北九州市八幡西区千代二丁目1-27,福岡県,北九州市,八幡西区千代二丁目,1-27,,33.8053,130.7436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000105,福岡県北九州市,竹末市民センター,タケスエシミンセンター,,,1305,,,401099,0178001,福岡県北九州市八幡西区若葉一丁目7-1,福岡県,北九州市,八幡西区若葉一丁目,7-1,,33.8469,130.7432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000104,福岡県北九州市,陣原市民センター,ジンノハルシミンセンター,,,1305,,,401099,0089003,福岡県北九州市八幡西区陣原三丁目9-23,福岡県,北九州市,八幡西区陣原三丁目,9-23,,33.8677,130.7416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000103,福岡県北九州市,木屋瀬市民センター,コヤノセシミンセンター,,,1305,,,401099,0185001,福岡県北九州市八幡西区木屋瀬東一丁目12-1,福岡県,北九州市,八幡西区木屋瀬東一丁目,12-1,,33.7797,130.7279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000102,福岡県北九州市,楠橋市民センター,クスバシシミンセンター,,,1305,,,401099,0131000,福岡県北九州市八幡西区馬場山緑7-41,福岡県,北九州市,八幡西区馬場山緑,7-41,,33.791,130.7354,,,,,,,,,,,,8071133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000101,福岡県北九州市,黒畑市民センター,クロガハタシミンセンター,,,1305,,,401099,0078003,福岡県北九州市八幡西区幸神三丁目4-3,福岡県,北九州市,八幡西区幸神三丁目,4-3,,33.8523,130.7637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000100,福岡県北九州市,黒崎市民センター,クロサキシミンセンター,,,1305,,,401099,0144004,福岡県北九州市八幡西区藤田四丁目1-1,福岡県,北九州市,八幡西区藤田四丁目,1-1,,33.8644,130.7714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000099,福岡県北九州市,熊西市民センター,クマニシシミンセンター,,,1305,,,401099,0078004,福岡県北九州市八幡西区幸神四丁目3-1,福岡県,北九州市,八幡西区幸神四丁目,3-1,,33.8545,130.7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000098,福岡県北九州市,上津役市民センター,コウジャクシミンセンター,,,1305,,,401099,0015002,福岡県北九州市八幡西区上の原二丁目2-16,福岡県,北九州市,八幡西区上の原二丁目,2-16,,33.836,130.7576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000097,福岡県北九州市,香月市民センター,カツキシミンセンター,,,1305,,,401099,0048001,福岡県北九州市八幡西区香月中央一丁目7-1,福岡県,北九州市,八幡西区香月中央一丁目,7-1,,33.8027,130.7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000096,福岡県北九州市,大原市民センター,オオバルシミンセンター,,,1305,,,401099,0051003,福岡県北九州市八幡西区上上津役三丁目21-21,福岡県,北九州市,八幡西区上上津役三丁目,21-21,,33.8258,130.7528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000095,福岡県北九州市,折尾東市民センター,オリオヒガシシミンセンター,,,1305,,,401099,0072002,福岡県北九州市八幡西区光明二丁目2-50,福岡県,北九州市,八幡西区光明二丁目,2-50,,33.8664,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000094,福岡県北九州市,折尾西市民センター,オリオニシシミンセンター,,,1305,,,401099,0142001,福岡県北九州市八幡西区日吉台一丁目22-20,福岡県,北九州市,八幡西区日吉台一丁目,22-20,,33.862,130.7018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000093,福岡県北九州市,永犬丸西市民センター,エイノマルニシシミンセンター,,,1305,,,401099,0017004,福岡県北九州市八幡西区永犬丸西町四丁目21-13,福岡県,北九州市,八幡西区永犬丸西町四丁目,21-13,,33.8344,130.7295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000092,福岡県北九州市,永犬丸市民センター,エイノマルシミンセンター,,,1305,,,401099,0166000,福岡県北九州市八幡西区美原町9-2,福岡県,北九州市,八幡西区美原町,9-2,,33.8396,130.7411,,,,,,,,,,,,8070847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000091,福岡県北九州市,池田市民センター,イケダシミンセンター,,,1305,,,401099,0102001,福岡県北九州市八幡西区茶屋の原一丁目6-3,福岡県,北九州市,八幡西区茶屋の原一丁目,6-3,,33.7965,130.7453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000090,福岡県北九州市,医生丘市民センター,イセイガオカシミンセンター,,,1305,,,401099,0104001,福岡県北九州市八幡西区千代ケ崎一丁目12-15,福岡県,北九州市,八幡西区千代ケ崎一丁目,12-15,,33.8751,130.7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000089,福岡県北九州市,浅川市民センター,アサカワシミンセンター,,,1305,,,401099,0006002,福岡県北九州市八幡西区浅川日の峯二丁目1-10,福岡県,北九州市,八幡西区浅川日の峯二丁目,1-10,,33.881,130.6991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000088,福岡県北九州市,赤坂市民センター,アカサカシミンセンター,,,1305,,,401099,0094000,福岡県北九州市八幡西区星和町28-26,福岡県,北九州市,八幡西区星和町,28-26,,33.8724,130.727,,,,,,,,,,,,8070829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000087,福岡県北九州市,青山市民センター,アオヤマシミンセンター,,,1305,,,401099,0002002,福岡県北九州市八幡西区青山二丁目1-3,福岡県,北九州市,八幡西区青山二丁目,1-3,,33.8616,130.7541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000086,福岡県北九州市,穴生市民センター,アノオシミンセンター,,,1305,,,401099,0097003,福岡県北九州市八幡西区鷹の巣三丁目3-1,福岡県,北九州市,八幡西区鷹の巣三丁目,3-1,,33.8554,130.7446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000079,福岡県北九州市,陣山市民センター,ジンヤマシミンセンター,,,1305,,,401081,0065003,福岡県北九州市八幡東区桃園三丁目1-1,福岡県,北九州市,八幡東区桃園三丁目,1-1,,33.866556,130.779687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000130,福岡県北九州市,尾倉市民センター天神市民サブセンター,オグラシミンセンターテンジンシミンサブセンター,,,1305,,,401081,0042000,福岡県北九州市八幡東区天神町4-24,福岡県,北九州市,八幡東区天神町,4-24,,33.8599,130.8029,,,,,,,,,,,,8050054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000085,福岡県北九州市,八幡大谷市民センター,ヤハタオオタニシミンセンター,,,1305,,,401081,0040002,福岡県北九州市八幡東区中央二丁目1-1,福岡県,北九州市,八幡東区中央二丁目,1-1,,33.8639,130.8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000084,福岡県北九州市,前田市民センター,マエダシミンセンター,,,1305,,,401081,0025001,福岡県北九州市八幡東区祇園一丁目5-1,福岡県,北九州市,八幡東区祇園一丁目,5-1,,33.8623,130.7862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000083,福岡県北九州市,平野市民センター,ヒラノシミンセンター,,,1305,,,401081,0065004,福岡県北九州市八幡東区桃園四丁目1-1,福岡県,北九州市,八幡東区桃園四丁目,1-1,,33.8637,130.8435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000082,福岡県北九州市,槻田市民センター,ツキタシミンセンター,,,1305,,,401081,0062000,福岡県北九州市八幡東区松尾町1-19,福岡県,北九州市,八幡東区松尾町,1-19,,33.855,130.8316,,,,,,,,,,,,8050032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000081,福岡県北九州市,高槻市民センター,タカツキシミンセンター,,,1305,,,401081,0044002,福岡県北九州市八幡東区中畑二丁目5-2,福岡県,北九州市,八幡東区中畑二丁目,5-2,,33.8675,130.8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000080,福岡県北九州市,高見市民センター,タカミシミンセンター,,,1305,,,401081,0036002,福岡県北九州市八幡東区高見二丁目8-20,福岡県,北九州市,八幡東区高見二丁目,8-20,,33.86757,130.834367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000078,福岡県北九州市,尾倉市民センター,オグラシミンセンター,,,1305,,,401081,0019001,福岡県北九州市八幡東区尾倉一丁目2-15,福岡県,北九州市,八幡東区尾倉一丁目,2-15,,33.8633,130.8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000077,福岡県北九州市,大蔵市民センター,オオクラシミンセンター,,,1305,,,401081,0015002,福岡県北九州市八幡東区大蔵二丁目1-40,福岡県,北九州市,八幡東区大蔵二丁目,1-40,,33.8633,130.8201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000076,福岡県北九州市,枝光北市民センター,エダミツキタシミンセンター,,,1305,,,401081,0006002,福岡県北九州市八幡東区枝光二丁目8-5,福岡県,北九州市,八幡東区枝光二丁目,8-5,,33.8811,130.8121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000075,福岡県北九州市,枝光南市民センター,エダミツミナミシミンセンター,,,1305,,,401081,0040003,福岡県北九州市八幡東区中央三丁目9-5,福岡県,北九州市,八幡東区中央三丁目,9-5,,33.866,130.8176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000074,福岡県北九州市,枝光市民センター,エダミツシミンセンター,,,1305,,,401081,0057001,福岡県北九州市八幡東区日の出一丁目5-11,福岡県,北九州市,八幡東区日の出一丁目,5-11,,33.8741,130.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000073,福岡県北九州市,祝町市民センター,イワイマチシミンセンター,,,1305,,,401081,0064002,福岡県北九州市八幡東区宮の町二丁目2-10,福岡県,北九州市,八幡東区宮の町二丁目,2-10,,33.8622,130.8338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000072,福岡県北九州市,若松中央市民センター,ワカマツチュウオウシミンセンター,,,1305,,,401030,0067001,福岡県北九州市若松区浜町一丁目1-2,福岡県,北九州市,若松区浜町一丁目,1-2,,33.9054,130.8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000071,福岡県北九州市,二島市民センター,フタジマシミンセンター,,,1305,,,401030,0071002,福岡県北九州市若松区東二島二丁目7-3,福岡県,北九州市,若松区東二島二丁目,7-3,,33.8877,130.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000070,福岡県北九州市,藤ノ木市民センター,フジノキシミンセンター,,,1305,,,401030,0006000,福岡県北九州市若松区赤島町20-13,福岡県,北九州市,若松区赤島町,20-13,,33.8948,130.7829,,,,,,,,,,,,8080073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000069,福岡県北九州市,深町市民センター,フカマチシミンセンター,,,1305,,,401030,0076001,福岡県北九州市若松区深町一丁目2-12,福岡県,北九州市,若松区深町一丁目,2-12,,33.912,130.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000068,福岡県北九州市,古前市民センター,フルマエシミンセンター,,,1305,,,401030,0079001,福岡県北九州市若松区古前一丁目28-23,福岡県,北九州市,若松区古前一丁目,28-23,,33.8925,130.7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000067,福岡県北九州市,高須市民センター,タカスシミンセンター,,,1305,,,401030,0049001,福岡県北九州市若松区高須北一丁目1-2,福岡県,北九州市,若松区高須北一丁目,1-2,,33.8931,130.6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000066,福岡県北九州市,修多羅市民センター,スタラシミンセンター,,,1305,,,401030,0063001,福岡県北九州市若松区白山一丁目9-13,福岡県,北九州市,若松区白山一丁目,9-13,,33.9021,130.8055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000065,福岡県北九州市,島郷市民センター,シマゴウシミンセンター,,,1305,,,401030,0033002,福岡県北九州市若松区鴨生田二丁目1-1,福岡県,北九州市,若松区鴨生田二丁目,1-1,,33.8934,130.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000064,福岡県北九州市,赤崎市民センター,アカサキシミンセンター,,,1305,,,401030,0059000,福岡県北九州市若松区西小石町8-2,福岡県,北九州市,若松区西小石町,8-2,,33.9199,130.7919,,,,,,,,,,,,8080004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000063,福岡県北九州市,青葉市民センター,アオバシミンセンター,,,1305,,,401030,0001001,福岡県北九州市若松区青葉台西一丁目1-14,福岡県,北九州市,若松区青葉台西一丁目,1-14,,33.9045,130.6874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000062,福岡県北九州市,若園市民センター,ワカゾノシミンセンター,,,1305,,,401072,0128004,福岡県北九州市小倉南区若園四丁目1-50,福岡県,北九州市,小倉南区若園四丁目,1-50,,33.8479,130.8856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000061,福岡県北九州市,両谷市民センター,リョウタニシミンセンター,,,1305,,,401072,0084001,福岡県北九州市小倉南区徳吉南一丁目6-10,福岡県,北九州市,小倉南区徳吉南一丁目,6-10,,33.8086,130.8541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000060,福岡県北九州市,吉田市民センター,ヨシダシミンセンター,,,1305,,,401072,0097006,福岡県北九州市小倉南区中吉田六丁目5-27,福岡県,北九州市,小倉南区中吉田六丁目,5-27,,33.8489,130.9545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000059,福岡県北九州市,横代市民センター,ヨコシロシミンセンター,,,1305,,,401072,0125004,福岡県北九州市小倉南区横代東町四丁目1-13,福岡県,北九州市,小倉南区横代東町四丁目,1-13,,33.8311,130.8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000058,福岡県北九州市,湯川市民センター,ユガワシミンセンター,,,1305,,,401072,0121001,福岡県北九州市小倉南区湯川一丁目8-33,福岡県,北九州市,小倉南区湯川一丁目,8-33,,33.845,130.9013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000057,福岡県北九州市,守恒市民センター,モリツネシミンセンター,,,1305,,,401072,0117002,福岡県北九州市小倉南区守恒二丁目8-36,福岡県,北九州市,小倉南区守恒二丁目,8-36,,33.8333,130.8768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000056,福岡県北九州市,東谷市民センター,ヒガシタニシミンセンター,,,1305,,,401072,0013000,福岡県北九州市小倉南区大字木下704-1,福岡県,北九州市,小倉南区大字木下,704-1,,33.779,130.8662,,,,,,,,,,,,8030184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000055,福岡県北九州市,東朽網市民センター,ヒガシクサミシミンセンター,,,1305,,,401072,0014000,福岡県北九州市小倉南区大字朽網1215-1,福岡県,北九州市,小倉南区大字朽網,1215-1,,33.8004,130.9582,,,,,,,,,,,,8000231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
